user_input,is_answerable,reference_contexts,query_style,source_file,filepath,retrieved_contexts,retrieved_file
"No entiendo bien qué es eso de que mi ahorro se ajuste con la UF, ¿me puedes explicar?",no,"['# Beneficios de tu Cuenta de Ahorro Vivienda\n\nCuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional\n\nTarjeta de Cajero Automático BancoEstado gratuita: Reciba su tarjeta al operar en toda la red de cajeros BancoEstado\n\nUtiliza tu Cuenta con o sin Libreta: Si decides no utilizar Libreta obtendrás una mayor Tasa de Interés\n\nPrograma tu Ahorro mensual desde $1.000: Puedes programar un ahorro mensual con cargo a tus cuentas de débito.\n\nPuedes postular al Subsidio Habitacional del MINVU: Servicio disponible en línea con MINVU.\n']",Principiante / Educativo,BD1-00514,Sitio Publico\Cuenta Ahorro Vivienda\BD1-00514 - Beneficios de tu Cuenta de Ahorro Vivienda.md,"['# REAJUSTABILIDAD Corresponde al ajuste en el valor del ahorro, para mantenerlo con su mismo valor respecto de la inflación.', '# Ahorro automático: la clave para alcanzar tus metas financieras ¿Te gustaría ahorrar dinero sin tener que pensarlo dos veces? El ahorro automático es una herramienta poderosa que te permite alcanzar tus metas financieras de manera sencilla y efectiva. Descubre cómo esta práctica puede transformar tu relación con el dinero. ¿Qué es el ahorro automático?Es una estrategia financiera en la que se programan transferencias regulares de una parte del ingreso hacia una cuenta de ahorros, sin necesidad de intervención manual. Esto ayuda a ahorrar de manera constante y facilita la acumulación de fondos a lo largo del tiempo, promoviendo una gestión más eficiente y ordenada del dinero. ¿Qué beneficios tiene el ahorro automático? ● Facilidad y comodidad. ● Consistencia en el ahorro. ● Mayor disciplina financiera. ● Ganancias extra por intereses. ¿Cómo implementar el ahorro automático? ● Establecer una meta clara: Define para qué estás ahorrando. ● Elegir el monto a ahorrar: Calcula un porcentaje de tus ingresos. ● Automatizar los pagos: Configura transferencias automáticas. Consejos adicionales: ● Sé paciente: Los resultados se ven a largo plazo. ● Revisa tus metas periódicamente: Ajusta tu plan de ahorro si es necesario. El ahorro automático es una estrategia simple pero efectiva para construir tu futuro financiero. Al automatizar tus ahorros, estarás más cerca de alcanzar tus metas y disfrutar de mayor tranquilidad económica.', '# CUENTA DE AHORRO Es un servicio que ofrecen los bancos para guardar dinero. El banco nos paga un interés y además nos da una libreta en la que anota lo que depositamos o sacamos. Esto implica firmar un contrato similar al de la cuenta corriente pero en el que los depositantes no pueden movilizar sus fondos mediante cheques, y sólo pueden retirar su dinero en las oficinas del banco. Las cuentas de ahorro siempre pagan interés a los depositantes. Ej., Los intereses que se abonen a la cuenta de ahorro pueden ser mensuales, trimestrales o anuales. Cabe señalar que este tipo de cuentas pueden estar sujetas a comisiones, aunque desde la popularización de la banca online la tendencia es a suprimir el pago de comisiones en los productos de ahorro.Principio del formulario']","['s3://sand-sch-rag-eval-data/data/Educacion Financiera/Diccionario/BD1-00436 - REAJUSTABILIDAD.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Quiero Ahorrar/Detalle Quiero Ahorrar/BD1-00101 - Ahorro automático la clave para alcanzar tus metas financieras_v1.0.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Diccionario/BD1-00286 - CUENTA DE AHORRO.md']"
¿Qué paso sigo para crear la cuenta de ahorro y dejar un ahorro fijo cada mes?,no,"['# Beneficios de tu Cuenta de Ahorro Vivienda\n\nCuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional\n\nTarjeta de Cajero Automático BancoEstado gratuita: Reciba su tarjeta al operar en toda la red de cajeros BancoEstado\n\nUtiliza tu Cuenta con o sin Libreta: Si decides no utilizar Libreta obtendrás una mayor Tasa de Interés\n\nPrograma tu Ahorro mensual desde $1.000: Puedes programar un ahorro mensual con cargo a tus cuentas de débito.\n\nPuedes postular al Subsidio Habitacional del MINVU: Servicio disponible en línea con MINVU.\n']",Orientado a la Accion,BD1-00514,Sitio Publico\Cuenta Ahorro Vivienda\BD1-00514 - Beneficios de tu Cuenta de Ahorro Vivienda.md,"['# CUENTA DE AHORRO Es un servicio que ofrecen los bancos para guardar dinero. El banco nos paga un interés y además nos da una libreta en la que anota lo que depositamos o sacamos. Esto implica firmar un contrato similar al de la cuenta corriente pero en el que los depositantes no pueden movilizar sus fondos mediante cheques, y sólo pueden retirar su dinero en las oficinas del banco. Las cuentas de ahorro siempre pagan interés a los depositantes. Ej., Los intereses que se abonen a la cuenta de ahorro pueden ser mensuales, trimestrales o anuales. Cabe señalar que este tipo de cuentas pueden estar sujetas a comisiones, aunque desde la popularización de la banca online la tendencia es a suprimir el pago de comisiones en los productos de ahorro.Principio del formulario', '# Dónde se abre una cuenta de ahorro para la vivienda Puedes abrirla en un entidad bancaria con la cual estableces un contrato que indica el mínimo de ahorro a reunir, de acuerdo al programa habitacional al que planeas postular.', '# Cómo contratar tu cuenta de ahorro para la vivienda Paso 1: Ingresa a la App Banco estado Paso 2: Dirígete a la opción menú productos Paso 3: Selecciona abrir Cuenta de Ahorro Vivienda']","['s3://sand-sch-rag-eval-data/data/Educacion Financiera/Diccionario/BD1-00286 - CUENTA DE AHORRO.md', 's3://sand-sch-rag-eval-data/data/Sitio Externos/Minvu/Subsidios/Preguntas Frecuentes/BD1-00541 - Dónde se abre cuenta una de ahorro para la vivienda.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00513 - Cómo contratar tu cuenta de ahorro para la vivienda.md']"
¿Cómo abro la cuenta de ahorro para postular al subsidio y qué papeles llevo?,no,"['# Qué es la Cuenta de Ahorro Vivienda\n\nEs una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional.\n\nGana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación.\n\nCon esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.\n']",Orientado a la Accion,BD1-00515,Sitio Publico\Cuenta Ahorro Vivienda\BD1-00515 - Qué es la Cuenta de Ahorro Vivienda.md,"['# Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda Cédula de Identidad. Documentar origen de fondos cuando corresponda.', '# Cuál es el monto mínimo del ahorro para POSTULAR a un subsidio habitacional El monto del ahorro mínimo dependerá del programa habitacional al que se quiera postular, el cual deberá estar depositado en la cuenta para la vivienda, a más tardar el último día del mes anterior a la postulación y a partir de esa fecha no se deberán efectuar giros en la cuenta.', '# ¿Se debe postular al subsidio de tasa? No se postula al subsidio de tasa, se solicita directamente a un ejecutivo en BancoEstado. Debes cumplir con los requisitos que señala la ley y su reglamento y con las políticas de evaluación comercial y de riesgo definidas por el Banco.']","['s3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00516 - Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda.md', 's3://sand-sch-rag-eval-data/data/Sitio Externos/Minvu/Subsidios/Preguntas Frecuentes/BD1-00539 - Cuál es el monto mínimo del ahorro para POSTULAR a un subsidio habitacional.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Fogaes/BD1-00140 - Se debe postular al subsidio de tasa_v1.0.md']"
documentos cuenta ahorro vivienda,no,['# Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda\n\nCédula de Identidad.\n\nDocumentar origen de fondos cuando corresponda.\n'],Buscador de Palabras Clave,BD1-00516,Sitio Publico\Cuenta Ahorro Vivienda\BD1-00516 - Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda.md,"['# Qué es la Cuenta de Ahorro Vivienda Es una Cuenta unipersonal y reajustable de acuerdo a la variación de la UF, con la que puedes postular a Subsidio Habitacional. Gana intereses y reajustes anualmente por los Depósitos mantenidos por 90 días o más en tu Cuenta. Además, te permite realizar giros de hasta 30 UF diarias, o montos mayores con un aviso de 7 días de anticipación. Con esta Cuenta de ahorro puedes postular al Subsidio Habitacional del D. S. Nº 40 de 2004 del Ministerio de Vivienda y Urbanismo, inmediatamente después de haber completado el ahorro mínimo exigido. También puedes postular al Subsidio General de Interés Territorial (ex Renovación Urbana) o de Rehabilitación Patrimonial contemplado en el D. S. Nº 40/2004 del MINVU.', '# Dónde se abre una cuenta de ahorro para la vivienda Puedes abrirla en un entidad bancaria con la cual estableces un contrato que indica el mínimo de ahorro a reunir, de acuerdo al programa habitacional al que planeas postular.', '# Cómo contratar tu cuenta de ahorro para la vivienda Paso 1: Ingresa a la App Banco estado Paso 2: Dirígete a la opción menú productos Paso 3: Selecciona abrir Cuenta de Ahorro Vivienda']","['s3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00515 - Qué es la Cuenta de Ahorro Vivienda.md', 's3://sand-sch-rag-eval-data/data/Sitio Externos/Minvu/Subsidios/Preguntas Frecuentes/BD1-00541 - Dónde se abre cuenta una de ahorro para la vivienda.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00513 - Cómo contratar tu cuenta de ahorro para la vivienda.md']"
¿Qué papeles tengo que llevar para abrir una cuenta de ahorros y comprar casa?,no,['# Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda\n\nCédula de Identidad.\n\nDocumentar origen de fondos cuando corresponda.\n'],Orientado a la Accion,BD1-00516,Sitio Publico\Cuenta Ahorro Vivienda\BD1-00516 - Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda.md,"['# Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda Cédula de Identidad. Documentar origen de fondos cuando corresponda.', '# Dónde se abre una cuenta de ahorro para la vivienda Puedes abrirla en un entidad bancaria con la cual estableces un contrato que indica el mínimo de ahorro a reunir, de acuerdo al programa habitacional al que planeas postular.', '# Cuáles son los requisitos para la Cuenta de Ahorro Vivienda Los requisitos son: Ser Persona Natural Ser mayor de 18 años. No tener otra Cuenta de Ahorro Vivienda en el sistema financiero. Realizar un Depósito de apertura de al menos UF 0,5.']","['s3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00516 - Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda.md', 's3://sand-sch-rag-eval-data/data/Sitio Externos/Minvu/Subsidios/Preguntas Frecuentes/BD1-00541 - Dónde se abre cuenta una de ahorro para la vivienda.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00517 - Cuáles son los requisitos para la Cuenta de Ahorro Vivienda.md']"
¿Qué documentos llevo y cuánto debo depositar para abrir una cuenta de ahorro para vivienda?,no,"['# Cuáles son los requisitos para la Cuenta de Ahorro Vivienda\n\nLos requisitos son:\n\nSer Persona Natural\n\nSer mayor de 18 años.\n\nNo tener otra Cuenta de Ahorro Vivienda en el sistema financiero.\n\nRealizar un Depósito de apertura de al menos UF 0,5.\n']",Orientado a la Accion,BD1-00517,Sitio Publico\Cuenta Ahorro Vivienda\BD1-00517 - Cuáles son los requisitos para la Cuenta de Ahorro Vivienda.md,"['# Dónde se abre una cuenta de ahorro para la vivienda Puedes abrirla en un entidad bancaria con la cual estableces un contrato que indica el mínimo de ahorro a reunir, de acuerdo al programa habitacional al que planeas postular.', '# Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda Cédula de Identidad. Documentar origen de fondos cuando corresponda.', '# Cómo contratar tu cuenta de ahorro para la vivienda Paso 1: Ingresa a la App Banco estado Paso 2: Dirígete a la opción menú productos Paso 3: Selecciona abrir Cuenta de Ahorro Vivienda']","['s3://sand-sch-rag-eval-data/data/Sitio Externos/Minvu/Subsidios/Preguntas Frecuentes/BD1-00541 - Dónde se abre cuenta una de ahorro para la vivienda.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00516 - Qué documentos se necesitan para abrir la Cuenta de Ahorro Vivienda.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Cuenta Ahorro Vivienda/BD1-00513 - Cómo contratar tu cuenta de ahorro para la vivienda.md']"
vivienda nueva tasa subsidio,no,"['# Programa de Apoyo a la Vivienda Nueva con Tasa de Interés Subsidiada y Garantía Estatal FOGAES\n\nTe apoyamos para la compra de tu vivienda nueva, con y sin subsidio.\n\nEste Programa permite al Banco entregar a las personas y familias mejores condiciones comerciales para acceder a un Créditos Hipotecario para financiar una vivienda nueva, con una tasa de interés rebajada, alcanzando hasta el 90% de financiamiento y plazo de hasta 30 años para pagar.\n']",Buscador de Palabras Clave,BD1-00126,Sitio Publico\Fogaes\BD1-00126 - Programa de Apoyo a la Vivienda Nueva con Tasa de Interés Subsidiada y Garantía Estatal FOGAES_v1.0.md,"['# Programa de Apoyo a la Vivienda Nueva con Tasa de Interés Subsidiada y Garantía Estatal FOGAES Te apoyamos para la compra de tu vivienda nueva, con y sin subsidio. Este Programa permite al Banco entregar a las personas y familias mejores condiciones comerciales para acceder a un Créditos Hipotecario para financiar una vivienda nueva, con una tasa de interés rebajada, alcanzando hasta el 90% de financiamiento y plazo de hasta 30 años para pagar.', '# En qué consiste el programa de apoyo a la vivienda nueva con tasa subsidiada Este programa busca facilitar el acceso a créditos hipotecarios, permitiendo a las familias comprar una vivienda con mejores condiciones de financiamiento. Está destinado a la compra de una vivienda nueva y de la primera vivienda en el caso de familias que tengan un subsidio MINVU asignado.', '# Montos de subsidio según alternativa DS1 Tramo Montos de subsidio según alternativa Ahorro mínimo 40 UF Estar dentro del 80% más vulnerable en el Registro Social de Hogares (RSH) y hasta el 90° en caso de Adultos Mayores (60 años). ZONA EXTREMO NORTE Regiones de Arica y Parinacota hasta Atacama y Provincia de Chiloé Permite comprar viviendas de hasta 1.800, UF y subsidio varía entre los 650 y 350 UF, según el precio de la vivienda. ZONA REGULAR Regiones de Coquimbo hasta Los Lagos Permite comprar viviendas de hasta 1.600, UF y subsidio varía entre los 550 y 250 UF, según el precio de la vivienda. ZONA EXTREMO SUR E INSULAR Regiones de Aysén del Gral. C. Ibáñez del Campo, de Magallanes y la Antártica Chilena: Provincia de Patena, comunas de Isla de Pascua y de Juan Fernández Permite comprar viviendas de hasta 1.800, UF y subsidio varía entre los 700 y 400 UF, según el precio de la vivienda.']","['s3://sand-sch-rag-eval-data/data/Sitio Publico/Fogaes/BD1-00126 - Programa de Apoyo a la Vivienda Nueva con Tasa de Interés Subsidiada y Garantía Estatal FOGAES_v1.0.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Fogaes/BD1-00128 - En qué consiste el programa de apoyo a la vivienda nueva con tasa subsidiada_v1.0.md', 's3://sand-sch-rag-eval-data/data/Sitio Externos/Minvu/Subsidios/Comprar una Vivienda/BD1-00569 - Montos de subsidio según alternativa DS1 Tramo.md']"
"Si yo gano 900 mil al mes y tengo 4 UF ahorradas, ¿me alcanza para solicitar un crédito que cubra el 90% de la casa y pagarlo en 30 años?",no,"['# Programa de Apoyo a la Vivienda Nueva con Tasa de Interés Subsidiada y Garantía Estatal FOGAES\n\nTe apoyamos para la compra de tu vivienda nueva, con y sin subsidio.\n\nEste Programa permite al Banco entregar a las personas y familias mejores condiciones comerciales para acceder a un Créditos Hipotecario para financiar una vivienda nueva, con una tasa de interés rebajada, alcanzando hasta el 90% de financiamiento y plazo de hasta 30 años para pagar.\n']",Caso Hipotetico en Primera Persona,BD1-00126,Sitio Publico\Fogaes\BD1-00126 - Programa de Apoyo a la Vivienda Nueva con Tasa de Interés Subsidiada y Garantía Estatal FOGAES_v1.0.md,"['# ¿Cuáles son los beneficios de este financiamiento? Este programa permite financiar hasta un 90% del valor de la propiedad (menor valor entre la tasación y el precio de venta de la vivienda), en un plazo de hasta 30 años y con un subsidio a la tasa de interés de 60 puntos base por todo el periodo del crédito (0,6 puntos porcentuales).', 'Los plazos para pagar esta deuda en cuotas van en general entre 1 y 4 años. Crédito HipotecarioEs un préstamo a mediano o largo plazo que se le otorga a una persona para la compra, ampliación o construcción de una vivienda o compra de sitios (terrenos). Los plazos para pagar esta deuda pueden ser de hasta 30 años y normalmente se otorgan en Unidades de Fomento (UF). La propiedad adquirida queda en garantía a favor del banco (hipotecada) para asegurar el cumplimiento del crédito. El crédito hipotecario tiene costos operacionales que otros tipos de crédito no los tienen y que se pagan una sola vez antes de desembolsar el crédito para cubrir la tasación del inmueble, la inscripción en Conservador de Bienes Raíces, etc. Este tipo de crédito normalmente tiene una tasa de interés más baja que el resto de tipos de créditos, considerando que el monto es usualmente más alto y el plazo largo. Generalmente se otorgan por un máximo del 80% del valor del inmueble. El 20% restante se conoce como “pie” y lo debe aportar el solicitante.', '# ¿Cuánto dinero puedo pedir prestado para adquirir una vivienda? Podrás acceder hasta el 90% del menor valor entre la tasación y el precio de venta de la propiedad, considerando que el dividendo no debe superar el 25% de tu renta líquida o Ingreso familiar en caso de complementar renta. Estas condiciones estarán sujetas a la evaluación comercial y las políticas de riesgo vigentes de BancoEstado.']","['s3://sand-sch-rag-eval-data/data/Sitio Publico/Fogaes/BD1-00129 - Cuáles son los beneficios de este financiamiento_v1.0.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Cuidar Tu Dinero/Detalle Cuidar Tu Dinero/BD1-00038 - Lo que debes saber antes de solicitar un crédito_v1.0.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Preguntas Frecuentes/Crédito Hipotecario/BD1-00110 - Cuánto dinero puedo pedir prestado para adquirir una vivienda_v1.0.md']"
¿Cómo pido el préstamo que cubre casi todo el precio de una vivienda nueva y me deja pagar hasta 30 años?,no,"['# Programa de Apoyo a la Vivienda Nueva con Tasa de Interés Subsidiada y Garantía Estatal FOGAES\n\nTe apoyamos para la compra de tu vivienda nueva, con y sin subsidio.\n\nEste Programa permite al Banco entregar a las personas y familias mejores condiciones comerciales para acceder a un Créditos Hipotecario para financiar una vivienda nueva, con una tasa de interés rebajada, alcanzando hasta el 90% de financiamiento y plazo de hasta 30 años para pagar.\n']",Orientado a la Accion,BD1-00126,Sitio Publico\Fogaes\BD1-00126 - Programa de Apoyo a la Vivienda Nueva con Tasa de Interés Subsidiada y Garantía Estatal FOGAES_v1.0.md,"['# ¿Cuáles son los beneficios de este financiamiento? Este programa permite financiar hasta un 90% del valor de la propiedad (menor valor entre la tasación y el precio de venta de la vivienda), en un plazo de hasta 30 años y con un subsidio a la tasa de interés de 60 puntos base por todo el periodo del crédito (0,6 puntos porcentuales).', '# ¿Cuánto dinero puedo pedir prestado para adquirir una vivienda? Podrás acceder hasta el 90% del menor valor entre la tasación y el precio de venta de la propiedad, considerando que el dividendo no debe superar el 25% de tu renta líquida o Ingreso familiar en caso de complementar renta. Estas condiciones estarán sujetas a la evaluación comercial y las políticas de riesgo vigentes de BancoEstado.', 'Los plazos para pagar esta deuda en cuotas van en general entre 1 y 4 años. Crédito HipotecarioEs un préstamo a mediano o largo plazo que se le otorga a una persona para la compra, ampliación o construcción de una vivienda o compra de sitios (terrenos). Los plazos para pagar esta deuda pueden ser de hasta 30 años y normalmente se otorgan en Unidades de Fomento (UF). La propiedad adquirida queda en garantía a favor del banco (hipotecada) para asegurar el cumplimiento del crédito. El crédito hipotecario tiene costos operacionales que otros tipos de crédito no los tienen y que se pagan una sola vez antes de desembolsar el crédito para cubrir la tasación del inmueble, la inscripción en Conservador de Bienes Raíces, etc. Este tipo de crédito normalmente tiene una tasa de interés más baja que el resto de tipos de créditos, considerando que el monto es usualmente más alto y el plazo largo. Generalmente se otorgan por un máximo del 80% del valor del inmueble. El 20% restante se conoce como “pie” y lo debe aportar el solicitante.']","['s3://sand-sch-rag-eval-data/data/Sitio Publico/Fogaes/BD1-00129 - Cuáles son los beneficios de este financiamiento_v1.0.md', 's3://sand-sch-rag-eval-data/data/Sitio Publico/Preguntas Frecuentes/Crédito Hipotecario/BD1-00110 - Cuánto dinero puedo pedir prestado para adquirir una vivienda_v1.0.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Cuidar Tu Dinero/Detalle Cuidar Tu Dinero/BD1-00038 - Lo que debes saber antes de solicitar un crédito_v1.0.md']"
"No entiendo qué es el crédito con tasa bajita del Estado, ¿me puedes explicar?",no,"['# Requisitos necesarios para acceder a Tasa de Interés Subsidiada y Garantía Estatal FOGAES\n\nRequisitos necesarios para acceder a este programa:\n\nSolo para personas naturales.\n\nViviendas nuevas, es decir la primera venta de la vivienda.\n\nEl valor de la vivienda debe ser hasta UF 4.000, incluyendo estacionamiento y bodega para departamentos.\n\nEn el caso de Créditos Hipotecarios con Subsidio Habitacional MINVU, el valor de la propiedad no puede superar las UF 3.000.\n\nCliente no debe tener una promesa de compraventa suscrita con anterioridad al 31 de diciembre de 2024.\n\nCliente no debe estar inscrito en el Registro Nacional de Deudores de Pensión de Alimentos que Regula la Ley N°21.389.\n\nCumplir con las políticas de evaluación comercial y de riesgo definidas por el Banco.\n']",Principiante / Educativo,BD1-00127,Sitio Publico\Fogaes\BD1-00127 - Requisitos necesarios para acceder a Tasa de Interés Subsidiada y Garantía Estatal FOGAES_v1.0.md,"['# CRÉDITO Préstamo de dinero que una entidad financiera (banco, tienda, supermercado, retail, caja de compensación, entre otras) otorga a su cliente, con el compromiso de que en el futuro, éste lo devuelva en forma gradual (mediante el pago de cuotas) o en un solo pago, y con un interés adicional que compensa al prestador por todo el tiempo que no tuvo ese dinero. Se llama así a las distintas maneras en que los bancos prestan dinero a sus clientes por un tiempo determinado. En un sentido estricto, crédito es la concesión de un permiso dado por una persona a otra para obtener la posesión de algo perteneciente a la primera sin tener que pagar en el momento de recibirlo; dicho en otros términos, el crédito es una transferencia de bienes, servicios o dinero efectivo por bienes, servicios o dinero a recibir en el futuro. Ej. Si se compra una casa y el Banco presta el dinero a 20 años, es un crédito a largo plazo.', 'Conoce aquí los distintos tipos de créditos: Línea de CréditoEs un monto de dinero, determinado por un contrato, que una entidad financiera entrega al titular de una cuenta corriente, para ser utilizado cuando no tenga fondos en su cuenta. La línea de crédito normalmente está sujeta al pago de intereses sobre el monto que se haya utilizado. Además, según la institución financiera, puede originar comisiones por su utilización y por eventuales seguros asociados (por ejemplo, de desgravamen, que cubre la deuda ante el fallecimiento del titular). Tarjeta de CréditoEs un instrumento que permite a su titular (cliente) disponer de un cupo de crédito hasta un determinado monto, para la adquisición de bienes y servicios en los negocios que aceptan dichas tarjetas. Este cupo se paga en una o más cuotas. El cupo total aprobado se considera deuda contingente, ya que al ser de libre disposición puede ser utilizado por el cliente en cualquier momento. Avances en efectivoLas tarjetas de crédito también ofrecen la posibilidad de otorgar “Avances en efectivo”, es decir que es posible retirar dinero como crédito a través de cajeros automáticos, sin mayores trámites en dicha entidad financiera. El avance en efectivo, junto con las compras, utiliza el mismo cupo total aprobado de la Tarjeta, sin embargo, debes saber que existe una comisión por cada avance en efectivo que hagas. Crédito de ConsumoEs un préstamo a corto o mediano plazo que permite contar con una cantidad de dinero para ocuparla en lo que el solicitante requiera. Los usos pueden ser diversos, desde comprar un auto hasta financiar los viajes por vacaciones. Los plazos para pagar esta deuda en cuotas van en general entre 1 y 4 años. Crédito HipotecarioEs un préstamo a mediano o largo plazo que se le otorga a una persona para la compra, ampliación o construcción de una vivienda o compra de sitios (terrenos).', '# Lo que debes saber antes de solicitar un crédito Una vez conocida tu capacidad de pago, puedes informarte acerca del crédito y las alternativas existentes. El crédito es un préstamo de dinero que un banco o entidad financiera entrega a sus clientes, con el compromiso de que se lo devuelvan mediante cuotas (según sea pactado), y con un recargo que se denomina interés. Antes de solicitar un crédito, define: 1. ¿Para qué lo necesitas?¿Es un gasto prioritario o no lo es? Lo primero es diferenciar entre deseos y necesidades. Por ejemplo, un auto podría ser una necesidad, pero uno último modelo pasa a convertirse en un deseo. 2. ¿Es la única alternativa para adquirir lo que necesitas?Tal vez puedas alcanzar tus metas a través del ahorro, aunque te lleve un poco más de tiempo. 3. ¿Cuánto necesitas pedir?No te tientes con un saldo extra que te pueda meter en aprietos económicos a futuro. 4. ¿Cuánto puedes pagar mensualmente?Un nivel de endeudamiento ideal no sobrepasa el 30% del ingreso líquido familiar disponible. 5. ¿Puedes sostener el pago de una cuota de crédito durante un plazo determinado?Calcula lo que debes pagar y si puedes mantener tu flujo durante la duración del crédito. Conoce aquí los distintos tipos de créditos: Línea de CréditoEs un monto de dinero, determinado por un contrato, que una entidad financiera entrega al titular de una cuenta corriente, para ser utilizado cuando no tenga fondos en su cuenta. La línea de crédito normalmente está sujeta al pago de intereses sobre el monto que se haya utilizado. Además, según la institución financiera, puede originar comisiones por su utilización y por eventuales seguros asociados (por ejemplo, de desgravamen, que cubre la deuda ante el fallecimiento del titular).']","['s3://sand-sch-rag-eval-data/data/Educacion Financiera/Diccionario/BD1-00281 - CRÉDITO.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Cuidar Tu Dinero/Detalle Cuidar Tu Dinero/BD1-00038 - Lo que debes saber antes de solicitar un crédito_v1.0.md', 's3://sand-sch-rag-eval-data/data/Educacion Financiera/Cuidar Tu Dinero/Detalle Cuidar Tu Dinero/BD1-00038 - Lo que debes saber antes de solicitar un crédito_v1.0.md']"
